business_id,categories,city,full_address,latitude,longitude,name,neighborhoods,open,review_count,stars,state,type,latenight,hipster
QplY4p8HHJY0ncbgcpb8WQ,"[u'Japanese', u'Restaurants']",Phoenix,"2910 N 32nd St\nSte 160\nPhoenix, AZ 85018",33.4807241,-112.0128995,Kyoto Bowl,[],True,5,1.5,AZ,business,False,False
d52zg-S0o940WUCK-nNiKw,"[u'Mexican', u'Restaurants']",Phoenix,"1202 E Mohave St\nPhoenix, AZ 85034",33.4315119,-112.0561119,Carolina's Mexican Food,[],True,314,4.0,AZ,business,False,False
g4Eit1EeeEGhTVik6AWYsA,"[u'Burgers', u'Restaurants']",Phoenix,"301 E Indian School Rd\nPhoenix, AZ 85012",33.4945855,-112.0689504,Wendy's,[],True,14,1.5,AZ,business,False,False
tHztlek7Ecs-5ZonXUATyA,"[u'Delis', u'Restaurants', u'Event Planning & Services', u'Caterers']",Tempe,"7425 S Harl Ave\nTempe, AZ 85283",33.351358,-111.965949,Apple Spice Junction,[],False,8,3.0,AZ,business,False,False
NYIyTj2AZJpAo7XIM-Z7lw,"[u'Mexican', u'Restaurants']",Chandler,"1949 W Ray Rd\nChandler, AZ 85224",33.319395,-111.874965,Valle Luna Mexican Restaurant,[],True,124,3.5,AZ,business,False,False
te-5x-HhFgSWwBkGSG33Kg,"[u'Mexican', u'Restaurants']",Mesa,"1524 E University\nMesa, AZ 85203",33.4227198,-111.7982123,Backyard Taco,[],True,93,4.5,AZ,business,False,False
FltN1Hnw4n7BORXJH1kaeg,"[u'Greek', u'Mediterranean', u'Middle Eastern', u'Restaurants']",Phoenix,"1588 E Bethany Home Rd\nPhoenix, AZ 85014",33.5237171,-112.0479298,Mediterranean House,[],False,8,4.0,AZ,business,False,False
oU968d4WjL0dgk_8qq5BXw,"[u'Fast Food', u'Restaurants']",Glendale,"5105 W Thunderbird Rd\nGlendale, AZ 85306",33.6107365,-112.1689384,Carl's Jr.,[],True,4,3.5,AZ,business,False,False
EN5U0iGVbZINmi5b3is5gw,"[u'Seafood', u'Latin American', u'Restaurants']",Phoenix,"2501 E Camelback Rd\nPhoenix, AZ 85016",33.508094,-112.0272622,Fuego Del Mar,[],True,11,3.5,AZ,business,False,False
OIBrslaVxFxaaGUsYFUujg,"[u'Restaurants', u'Italian']",Phoenix,"10223 N Metro Parkway E\nPhoenix, AZ 85051",33.5804279,-112.1204917,Olive Garden Italian Restaurant,[],False,39,3.5,AZ,business,False,False
fK_c108YILIQLxgX292zew,"[u'Pizza', u'Restaurants']",Buckeye,"764 S Watson Rd\nSte 103\nBuckeye, AZ 85326",33.4399649,-112.5574172,Peter Piper Pizza,[],True,4,3.0,AZ,business,False,False
DerMAlq9JZbqMuD0ZwbaSg,"[u'Food', u'Donuts', u'Delis', u'Cafes', u'Restaurants']",Phoenix,"3831 E Thunderbird Rd\nSte 1\nPhoenix, AZ 85032",33.611744,-111.998591,Rainbow Donuts Cafe and Deli,[],True,16,4.5,AZ,business,False,False
NlH2I30NNDocEC-j62MxIQ,"[u'Pizza', u'Restaurants']",Goodyear,"14130 W Indian School Road\nGoodyear, AZ 85395",33.4862472,-112.372066,Bruno's Pizza,[],True,18,4.0,AZ,business,False,False
83RLRT-MsvXQJrmIanqVYA,"[u'Bars', u'Food', u'Beer, Wine & Spirits', u'Pubs', u'Nightlife', u'American (New)', u'Restaurants']",Tempe,"1470 E Southern Ave\nTempe, AZ 85282",33.3930144,-111.9146171,Spokes On Southern,[],True,51,3.5,AZ,business,False,False
FZHcV0dbyDxnddJMecEpeQ,"[u'Pizza', u'Restaurants']",Gilbert,"884 E Williams Field Rd\nGilbert, AZ 85296",33.3066666,-111.7746836,Christina's Pizzeria,[],False,21,4.0,AZ,business,False,False
y2wWQI1gx8Zu5pP_WZSR-A,"[u'Fast Food', u'Restaurants']",Phoenix,"3140 W Carefree Hwy\nPhoenix, AZ 85086",33.7983161,-112.1282089,McDonald's,[],True,6,3.0,AZ,business,False,False
wxd-aYUwswZKjoIr8t-53w,"[u'Greek', u'Vegetarian', u'Mediterranean', u'Restaurants']",Avondale,"9915 W Mcdowell Rd\nSte 104\nAvondale, AZ 85392",33.4645681900305,-112.272752523422,Pita Kitchen,[],True,108,4.5,AZ,business,False,False
J1uE5HFQWD30Rw897mGhEQ,"[u'Sandwiches', u'Restaurants']",Apache Junction,"28 N Ironwood Dr\nSte 4\nApache Junction, AZ 85120",33.415619,-111.563683,The Sandwich Shoppe,[],True,11,4.0,AZ,business,False,False
N_n2jyCfpon3NzKERYT02Q,"[u'Food', u'Italian', u'Pizza', u'Food Trucks', u'Restaurants']",Phoenix,"1326 N Central Ave\nPhoenix, AZ 85004",33.4588800976063,-112.067981958389,Pizza People Food Truck,[],True,31,4.5,AZ,business,False,True
GDwvyDgnUombMKvrVnqxvA,"[u'American (New)', u'Restaurants']",Fort McDowell,"10438 N Fort McDowell Rd\nFort McDowell, AZ 85264",33.5823384,-111.6801411,Ahnala Mesquite Room,[],True,15,3.0,AZ,business,False,False
XmDiFI8SuougNUi02ZCdwA,"[u'Burgers', u'Fast Food', u'Restaurants']",Phoenix,"2641 N 44th St\nSte 100\nPhoenix, AZ 85008",33.4780567,-111.9865351,Five Guys Burgers and Fries,[],True,38,3.5,AZ,business,False,False
qyHsF61vhG1PsWi8PoNAYQ,"[u'Sandwiches', u'Restaurants']",Chandler,"1920 W Germann Rd\nSte 1\nChandler, AZ 85286",33.276772689532,-111.87535772793,Planet Sub,[],True,38,4.5,AZ,business,False,False
oEjdNvlluW5_Ng9kewJFBg,"[u'Mexican', u'Restaurants']",Phoenix,"2650 E Camelback Rd\nPhoenix, AZ 85016",33.510026,-112.024174,Chevys Fresh Mex Restaurant,[],False,11,2.5,AZ,business,False,False
_dVPzYGXKNg2rIsc40VtyA,"[u'Fast Food', u'Restaurants']",Scottsdale,"8030 E Indian School Rd\nScottsdale, AZ 85251",33.4952011,-111.9078794,Jack-In-the Box,[],True,9,3.0,AZ,business,False,False
PwCIMun-O0dB7Kh1NP7n5Q,"[u'Food', u'Breakfast & Brunch', u'Bagels', u'Delis', u'Restaurants']",Tempe,"725 S Rural Rd\nTempe, AZ 85281",33.422756,-111.925685,Einstein Bros Bagels,[],True,17,4.0,AZ,business,False,False
jtzhY-P4H6WSYpv5rWhxtw,"[u'Vietnamese', u'Restaurants']",Phoenix,"2221 N 7th St\nPhoenix, AZ 85006",33.4719849,-112.064757,Rice Paper,[],True,273,3.5,AZ,business,False,True
b-t3nNmRw6alKw4aSqAgPg,"[u'Mexican', u'Restaurants']",Phoenix,"1044 E Camelback\nPhoenix, AZ 85014",33.509677,-112.058811,Los Dos Molinos,[],True,71,3.5,AZ,business,False,False
5W2s7_z9u15l1HcuoAHsfg,"[u'Kosher', u'Mediterranean', u'Middle Eastern', u'Restaurants']",Scottsdale,"7116 E Mercer Ln\nScottsdale, AZ 85254",33.585636,-111.927548,Paprika Mediterranean Experience,[],True,23,4.0,AZ,business,False,False
UYrzcJMNfczRG4J16j8yzw,"[u'Mexican', u'Restaurants']",Avondale,"11249 W Buckeye Rd\nAvondale, AZ 85323",33.4353629691253,-112.302079796791,La Salsitas,[],True,4,5.0,AZ,business,False,False
6PFPQeCM-XDrZRy0DHV2Yw,"[u'Chinese', u'Restaurants']",Scottsdale,"34482 N Scottsdale Rd\nScottsdale, AZ 85262",33.7975574,-111.9278114,Sesame Inn Carefree,[],True,37,3.5,AZ,business,False,False
KqYY2rwD8ymjU9mVJwiuRQ,"[u'Chinese', u'Restaurants']",Phoenix,"9020 N 19th Ave\nPhoenix, AZ 85021",33.5682973,-112.0998396,Panda Gourmet,[],True,5,3.5,AZ,business,False,False
obkBJENTOXC3YpS_VWiPyw,"[u'Mexican', u'Tex-Mex', u'Restaurants']",Chandler,"2895 S Alma School Rd\nChandler, AZ 85248",33.2475,-111.87918,Chipotle Mexican Grill,[],True,21,4.0,AZ,business,False,False
iPY5hB0TSd8rIiC2xHhnFQ,"[u'Delis', u'Sandwiches', u'Restaurants']",Tempe,"7650 S McClintock Dr\nSte 112\nTempe, AZ 85284",33.348109,-111.912238,Blimpie Subs & Salads,[],False,3,5.0,AZ,business,False,False
ggjdeyeuUVcNmBkoEXA13g,"[u'Mexican', u'Restaurants']",Scottsdale,"3060 N 68th St\nScottsdale, AZ 85251",33.4833651,-111.9351219,Tacos Jalisco,[],True,48,4.5,AZ,business,False,False
2E6VGlEiabtIdHgIqZ6giw,"[u'Sandwiches', u'Restaurants']",Casa Grande,"1321 E Flirence Blvd\nCasa Grande, AZ 85122",32.8790270150381,-111.730251088482,Jimmy John's,[],True,3,4.5,AZ,business,False,False
oXKPSI-RUqOvmuSCh_DEQQ,"[u'Seafood', u'Steakhouses', u'Restaurants']",Scottsdale,"15045 N Kierland Blvd\nScottsdale, AZ 85254",33.6220059,-111.9308935,Mastro's Ocean Club,[],True,252,4.0,AZ,business,False,False
4TqCyWoWmUpghIVAiSo--g,"[u'American (New)', u'Restaurants']",Phoenix,"410 E Thunderbird Rd\nPhoenix, AZ 85022",33.6077095,-112.0662499,Basis New American,[],False,18,4.0,AZ,business,False,False
cIwMq5KNq0ASQzoTP1dE9Q,"[u'Event Planning & Services', u'American (Traditional)', u'Caterers', u'Comfort Food', u'Restaurants']",Phoenix,"5101 N Central Ave\nPhoenix, AZ 85012",33.5111761,-112.0737404,Boston Market,[],True,12,4.0,AZ,business,False,False
e98N1lyg3zsPohSEI3MiJA,"[u'Fast Food', u'Restaurants']",Mesa,"715 E McKellips Rd\nMesa, AZ 85203",33.45109,-111.815206,Church's Chicken,[],False,4,3.0,AZ,business,False,False
gg26wjL2eTRIvmdyb7RXAQ,"[u'Fast Food', u'Mexican', u'Tex-Mex', u'Restaurants']",Phoenix,"7440 S 7th St\nPhoenix, AZ 85042",33.3781118,-112.0647699,Taco Bell,[],True,5,3.5,AZ,business,False,False
9UrMG4cn2nfIQsJlH8e2PQ,"[u'Gluten-Free', u'Asian Fusion', u'Chinese', u'Restaurants']",Scottsdale,"8700 E. Raintree Dr.\nScottsdale, AZ 85260",33.6184656207837,-111.893332600594,Pei Wei - Asian Inspired. Freshly Made.,[],True,36,3.5,AZ,business,False,False
CMTDZRDnv_O0rwAvRVbjvg,"[u'Food', u'Coffee & Tea', u'Vietnamese', u'Restaurants']",Mesa,"1933 W Main St\nSte 8\nMesa, AZ 85201",33.4132849273635,-111.873616464253,BlueMoon Vietnamese Kitchen,[],False,50,4.0,AZ,business,False,False
_WP0nIqmrSFLcY8nV8KUSA,"[u'Tapas/Small Plates', u'Spanish', u'Restaurants']",Scottsdale,"7114 E Stetson Dr\nSte 210\nScottsdale, AZ 85251",33.498914,-111.928574,Tapas Papa Frita,[],True,171,3.5,AZ,business,False,False
maB4VHseFUY2TmPtAQnB9Q,"[u'American (New)', u'Restaurants']",Chandler,"Chandler Fashion Center\n3095 W Chandler Blvd\nChandler, AZ 85226",33.300506,-111.900786,Majerle's Sports Grill,[],True,54,3.0,AZ,business,False,False
udVKZfBZ3IyZf_mlTy0law,"[u'Nightlife', u'Sandwiches', u'Restaurants']",Wickenburg,"48 N Tegner St\nWickenburg, AZ 85390",33.9692381,-112.7307151,Nana's Sandwich Saloon,[],True,23,4.0,AZ,business,False,False
fAuFm0MlMNfTt2YrbM6aBw,"[u'Breakfast & Brunch', u'Restaurants']",Chandler,"2780 E Germann Rd\nChandler, AZ 85249",33.2790279,-111.792948,Village Inn,[],True,9,3.5,AZ,business,False,False
A8Khz3eeqIFFGaXurg3hxw,"[u'Bars', u'American (New)', u'Nightlife', u'Restaurants']",Scottsdale,"7245 E Main St\nScottsdale, AZ 85251",33.4930044,-111.9248852,Rusty Spur Saloon,[],True,82,4.0,AZ,business,True,False
x6BemTnk7_eCuvbv5MflWQ,"[u'Breakfast & Brunch', u'Restaurants']",Chandler,"1725 E Ryan Rd\nChandler, AZ 85249",33.271662,-111.809029,Hangar Cafe,[],True,73,4.0,AZ,business,False,False
3u18RVyDlsy3Y-Mrt9Cukg,"[u'American (Traditional)', u'Barbeque', u'Restaurants']",Morristown,"10970 W Peninsula Rd\nMorristown, AZ 85342",33.872482,-112.296413,Dillon's,[],True,11,3.5,AZ,business,False,False
wP5849J1DKB2KS3M6UwOAg,"[u'Bars', u'Mexican', u'Nightlife', u'Restaurants']",Scottsdale,"4341 N 75th St\nScottsdale, AZ 85251",33.4997252,-111.9197955,Spanish Fly,[],False,60,3.5,AZ,business,True,False
a4bvXlGHgS6yUDp9YMcnZA,"[u'Diners', u'Restaurants']",Phoenix,"3160 W Carefree Hwy\nPhoenix, AZ 85073",33.799527,-112.128578,Denny's,[],True,9,4.0,AZ,business,False,False
DPXobjIYxAhcpn-GiNVd2w,"[u'Thai', u'Restaurants']",Glendale,"Westgate City Center\n6770 N Hockey Way\nGlendale, AZ 85305",33.536243725524,-112.185516357422,Motu's Tahitian Noni Island Grill,[],False,3,3.5,AZ,business,False,False
-KEU36ohRQb19mrbA65Y3Q,"[u'Breakfast & Brunch', u'Restaurants']",Phoenix,"2957 W Bell Rd\nPhoenix, AZ 85053",33.7143270569574,-112.13983297348,The Good Egg,[],False,26,3.5,AZ,business,False,False
ke3RFq3mHEAoJE_kkRNhiQ,"[u'Southern', u'Barbeque', u'Restaurants']",Tempe,"Tempe Marketplace\n2030 E Rio Salado Pkwy\nTempe, AZ 85281",33.4333706728895,-111.905971666937,Lucille's Smokehouse Bar-B-Que,[],True,234,3.5,AZ,business,False,False
W010P4plDADjo2SFq3OvXA,"[u'Bars', u'Mexican', u'Nightlife', u'Restaurants']",Phoenix,"5410 E High St\nSte 115\nPhoenix, AZ 85054",33.6758658,-111.9650603,Modern Margarita,[],True,68,3.5,AZ,business,False,False
Aisjvk-fZVwAcGsN4NlviA,"[u'American (New)', u'Restaurants']",Phoenix,"4326 E Cactus Rd\nPhoenix, AZ 85032",33.5997853,-111.9869486,Kozy Cactus,[],False,12,3.0,AZ,business,True,False
Fa48nm4dZwGNrXo2XDoZgg,"[u'Mexican', u'Restaurants']",Chandler,"760 N Arizona Ave\nChandler, AZ 85225",33.316607,-111.841944,El Sol Mexican Cafe,[],True,46,4.0,AZ,business,False,False
mFcB-ohmJIi1xuZadKbuww,"[u'Afghan', u'Restaurants']",Chandler,"4929 W Ray Rd\nChandler, AZ 85226",33.319526,-111.925763,Zaytoon Kabob Bistro,[],True,3,4.5,AZ,business,False,False
b9svM7RoDUAVnzjFBmf3Ow,"[u'Bakeries', u'Food', u'Sandwiches', u'Restaurants']",Surprise,"13959 W Bell Rd\nSurprise, AZ 85374",33.6384612,-112.3610688,Paradise Bakery and Cafe,[],True,40,4.0,AZ,business,False,False
mVcSgP9JneHL4oz9FQPhnw,"[u'Seafood', u'Restaurants']",Phoenix,"2919 N 59th Avenue\nPhoenix, AZ 85033",33.4818347,-112.1862167,Mariscos Ensenada 4,[],True,6,3.0,AZ,business,False,False
hJVt1P4FOvj-soabliLdaA,"[u'American (Traditional)', u'American (New)', u'Chicken Wings', u'Restaurants']",Tempe,"937 E Broadway\nTempe, AZ 85282",33.4074351,-111.9249269,Rock-n-Roll Fingers,[],False,90,4.5,AZ,business,False,False
OsnMkHS9f5NUm6_x3pCBkQ,"[u'Restaurants', u'Italian']",Tempe,"1010 W Elliot Rd\nTempe, AZ 85284",33.349586,-111.955189,Olive Garden Italian Restaurant ,[],True,41,4.0,AZ,business,False,False
24g1ECQgdTw3BHokYCFWZA,"[u'Steakhouses', u'Restaurants']",Casa Grande,"109 E 2nd St\nCasa Grande, AZ 85122",32.876848024007,-111.753460764885,Casa Grande Steakhouse,[],False,4,2.5,AZ,business,False,False
Adjy6wjncsbWpRMo5-FlbQ,"[u'Italian', u'Pizza', u'Restaurants']",Mesa,"2711 S Alma School Rd\nMesa, AZ 85210",33.3658811,-111.8586047,Barro's Pizza,[],True,25,4.0,AZ,business,False,False
tTpuIfDa0dtZ_UZpA37SqA,"[u'Soup', u'Japanese', u'Restaurants']",Tempe,"21 E  6th St\nTempe, AZ 85281",33.4237944292132,-111.938334994284,Umami,[],True,60,3.5,AZ,business,False,True
9f4cTpQh7E4HB1Tl8Hk72w,"[u'Fast Food', u'Restaurants']",Phoenix,"20210 N Cave Creek Rd Ste 2\nPhoenix, AZ 85024",33.67,-112.031515,McDonald's,[],True,14,3.0,AZ,business,False,False
lNagDCZhArcztrgkYnP7Nw,"[u'Chicken Wings', u'Restaurants']",Phoenix,"Metrocenter\n9620 N Metro Pkwy W\nPhoenix, AZ 85051",33.574335,-112.12561,Native New Yorker,[],False,3,4.0,AZ,business,False,False
u2hGxSbpIOZZ3KliIELuTQ,"[u'Chinese', u'Restaurants']",Apache Junction,"2430 W Apache Trl\nApache Junction, AZ 85220",33.4160688,-111.5722283,Grand Buffet,[],False,6,2.5,AZ,business,False,False
s2lCXuJ3fUWf5Itf9QnrMQ,"[u'Sushi Bars', u'Restaurants']",Phoenix,"4419 E Indian School Rd\nPhoenix, AZ 85018",33.4945863538607,-111.986050442238,Sushi Brokers,[],True,53,3.5,AZ,business,False,False
v1ocqAm5soWTNPttLQhSZw,"[u'Chinese', u'Restaurants']",Anthem,"3434 W Anthem Way\nSte 118\nAnthem, AZ 85086",33.8644291,-112.1353054,Shanghai Club,[],True,39,3.5,AZ,business,False,False
Pl1qDTX90DSLHo-ZAlAh9w,"[u'Fast Food', u'Restaurants']",Scottsdale,"2230 N Scottsdale Rd\nScottsdale, AZ 85257",33.4726716,-111.9264432,Dairy Queen,[],True,11,3.5,AZ,business,False,False
eOKOOh1qie10HmdtLErp0Q,"[u'Bakeries', u'Food', u'Coffee & Tea', u'Sandwiches', u'Restaurants']",Tempe,"1730 E Warner Rd\nSte 1\nTempe, AZ 85284",33.3352783,-111.9127525,Great Harvest Bread Company,[],True,36,4.0,AZ,business,False,False
FB8rHyZSWZareFx9-bXGEw,"[u'Mexican', u'Restaurants']",Peoria,"9440 W Peoria Ave\nPeoria, AZ 85345",33.5808058,-112.2629118,Earl's Mexican-American Food,[],False,4,2.0,AZ,business,False,False
apCfJVnRyaw6oVUBKujpUQ,"[u'Grocery', u'Mexican', u'Food', u'Ethnic Food', u'Specialty Food', u'Restaurants']",Phoenix,"1205 E Van Buren St\nPhoenix, AZ 85006",33.45107,-112.055957,La Tolteca Mexican Foods,[],True,134,4.0,AZ,business,False,False
dmyytmVobrPfPO6IrKbjuQ,"[u'Greek', u'Restaurants', u'Italian']",Phoenix,"5341 N 7th Ave\nPhoenix, AZ 85013",33.5163421,-112.0822543,Gretalian,[],True,3,4.0,AZ,business,False,False
GSsq_y2PfYBzn51gAG_c7Q,"[u'Sandwiches', u'Restaurants']",Scottsdale,"13610 N Scottsdale Rd\nScottsdale, AZ 85254",33.6097856,-111.927307,Croque Famous Sandwiches,[],True,25,4.0,AZ,business,False,False
MFlkmsxlDloSiEd8SLjnAQ,[u'Restaurants'],Tempe,"1825 E Guadalupe Rd\nTempe, AZ 85283",33.3637562,-111.9100616,Paradise Bakery,[],True,15,3.5,AZ,business,False,False
136zvrfN6Kpr9tFj3OMNUQ,"[u'Mexican', u'Restaurants']",Tempe,"555 N Scottsdale Rd\nSte 105\nTempe, AZ 85281",33.4342595,-111.9252882,Panchero's Mexican Grill,[],True,48,3.5,AZ,business,False,False
g2jHP8cPKY253Tw0TKQQ5g,"[u'Mexican', u'Restaurants']",Mesa,"2706 E University Drive\nMesa, AZ 85213",33.4226734,-111.7729677,Christina's Authentic Mexican Food Restaurant,[],True,16,4.0,AZ,business,False,False
rVUEZpHQfWI_3kt0lBwaxQ,"[u'Bars', u'American (Traditional)', u'Nightlife', u'Restaurants']",Phoenix,"3114 E Camelback Rd\nPhoenix, AZ 85016",33.5100098,-112.0152924,Keegan's Grill,[],True,59,3.5,AZ,business,False,False
r_zSKJm5f_x79IXx27mtRw,"[u'Breakfast & Brunch', u'Restaurants']",Scottsdale,"14826 N Pima Rd\nScottsdale, AZ 85260",33.6193612,-111.8920512,IHOP,[],True,17,2.5,AZ,business,False,False
x8I3XYa6CbI9REIJpDFtQA,"[u'Hot Dogs', u'Restaurants']",Tempe,"Arizona State University - Wilson Hall\n240 E Orange Mall\nTempe, AZ 85281",33.4185165,-111.9360978,Dave's Dog House,[],True,37,4.0,AZ,business,False,False
NYBx4sdSVrN-I5Q8RfLMPg,"[u'Seafood', u'Mexican', u'Restaurants']",Phoenix,"1901 E McDowell Rd\nPhoenix, AZ 85006",33.4655483,-112.0410568,San Carlos Bay Seafood Restaurant,[],True,31,4.0,AZ,business,False,False
5EWVJZd9cSAMwkrwgOFd6Q,"[u'Mexican', u'Restaurants']",Phoenix,"722 W Hatcher Rd\nPhoenix, AZ 85021",33.5712883,-112.083589,El Gran Taco,[],False,8,4.0,AZ,business,False,False
enbTOcl7WNgsjsAtmhvDRA,"[u'American (Traditional)', u'Asian Fusion', u'Chinese', u'Restaurants']",Phoenix,"1502 W Thomas Rd\nPhoenix, AZ 85015",33.480771,-112.09158,Mu Shu Asian Grill,[],True,58,4.0,AZ,business,False,False
UeYT4UMnfpb9lJkmKnz17w,"[u'Mexican', u'Restaurants']",Tempe,"3318 S Mill Ave\nTempe, AZ 85282",33.3922657,-111.9397112,Cervantes Restaurant,[],True,16,3.0,AZ,business,False,False
6v0vQm3wXzaFoEywvpbnqg,"[u'Food', u'Pizza', u'American (New)', u'Breweries', u'Restaurants']",Peoria,"9748 W. Northern Ave.\nPeoria, AZ 85345",33.5517332,-112.2692793,BJ's Restaurant & Brewhouse,[],True,99,3.5,AZ,business,False,False
uLzb0n7iYbaTZKeta1RDAw,"[u'Mexican', u'Restaurants']",Sun City,"10659 Grand Avenue\nSun City, AZ 85351",33.601138,-112.287704,Nino's Mexican Food Restaurant,[],True,18,4.0,AZ,business,False,False
9Y5kXneSwv-l-8TODZWQAQ,"[u'Fast Food', u'Mexican', u'Tex-Mex', u'Restaurants']",Phoenix,"1909 West Deer Valley Rd\nPhoenix, AZ 85027",33.6833501,-112.1002441,Taco Bell,[],True,17,4.0,AZ,business,False,False
zPHXmaVhEr4FzfB8r-EcjQ,"[u'Bars', u'American (New)', u'Nightlife', u'Restaurants']",Scottsdale,"2922 N Hayden Rd\nScottsdale, AZ 85251",33.4808382799217,-111.909828186035,Detours Tavern,[],False,27,3.5,AZ,business,False,False
Jt1tVmCN1jwnXc3sSULqTQ,[u'Restaurants'],Phoenix,"2225 W Deer Valley Road\nPhoenix, AZ 85027",33.683222,-112.108261,McDonald's Restaurants,[],True,6,2.5,AZ,business,False,False
_zksiS8qbYcn9GMi6kqhoA,"[u'Pizza', u'Restaurants']",Phoenix,"6815 S Central Ave\nPhoenix, AZ 85042",33.3842246,-112.073296,Little Caesar's Pizza,[],True,3,2.5,AZ,business,False,False
81a6sTDzNzsRsoUETeoBRA,[u'Restaurants'],Scottsdale,"7217 E 4th Ave\nScottsdale, AZ 85251",33.4978182,-111.9253728,Medizona,[],False,13,4.0,AZ,business,False,False
R7SVavAsjzN3wy825PiOEg,"[u'Restaurants', u'Pizza', u'Italian']",Phoenix,"5930 W McDowell Rd\nPhoenix, AZ 85035",33.466415,-112.188328,Papa John's Pizza,[],True,3,1.0,AZ,business,False,False
1sdIDMz5ntCHrClzCgjgJA,"[u'Sandwiches', u'Restaurants']",Phoenix,"3120 W Carefree Hwy\nPhoenix, AZ 85086",33.7997742,-112.1262605,Subway,[],True,5,3.0,AZ,business,False,False
dec2TzjQ1skgmugHKJyLwQ,"[u'Burgers', u'Restaurants']",Phoenix,"2770 W Peoria Ave\nPhoenix, AZ 85029",33.5823955,-112.1198803,In N Out Burger,[],True,39,4.0,AZ,business,False,False
B5hhRbxDIADG-bFaQIEWag,"[u'Chinese', u'Restaurants']",Phoenix,"4231 W Bell Road\nPhoenix, AZ 85053",33.6391352,-112.1505589,New Asian Kitchen,[],True,41,4.0,AZ,business,False,False
gxjeuQkQp_-QIDKxazivVw,"[u'Mexican', u'Restaurants']",Mesa,"1110 E Main St\nMesa, AZ 85203",33.4152932,-111.8071572,Tacos El Grullo,[],True,5,4.0,AZ,business,False,False
T4xDWJmncwuJ3P2RPczAfQ,"[u'Restaurants', u'Italian']",Queen Creek,"21422 S Ellsworth Loop Rd\nQueen Creek, AZ 85142",33.2525453703868,-111.635155907769,Olive Garden Italian Restaurant,[],True,39,3.5,AZ,business,False,False
6Sc8im9TcN8-sf8YH_OrAQ,"[u'Restaurants', u'Pizza', u'Italian']",Gilbert,"4984 S Power Rd\nGilbert, AZ 85233",33.3255475,-111.687462,Red Brick Pizza,[],False,5,3.0,AZ,business,False,False
xqH1PdNn1P-D0snRdfZXAA,"[u'Food', u'Coffee & Tea', u'Sandwiches', u'Restaurants']",Tempe,"1501 W Fountainhead Pkwy\nTempe, AZ 85282",33.4030844,-111.9624424,Dagwood's,[],False,4,3.5,AZ,business,False,False
g5csdtYUt97hkexFMCVf-g,"[u'American (Traditional)', u'Restaurants']",Casa Grande,"2281 E Florence Blvd\nCasa Grande, AZ 85222",32.8791409,-111.6889923,Cracker Barrel Restaurant,[],True,23,3.5,AZ,business,False,False
6MxbrPOLk6UNDiET8ZEGog,"[u'Pizza', u'Buffets', u'Restaurants']",Peoria,"6821 W Peoria Ave\nPeoria, AZ 85345",33.580509,-112.205354,Peter Piper Pizza,[],True,10,2.5,AZ,business,False,False
TfTlOE6h9E9o34dEkw9L_w,"[u'Pubs', u'Bars', u'Nightlife', u'British', u'Restaurants']",Phoenix,"628 E Adams St\nPhoenix, AZ 85004",33.4493777,-112.0656259,The Rose and Crown,[],True,220,3.5,AZ,business,True,False
zblaXjzHKgT0yLZpf4bg_w,"[u'Diners', u'Restaurants']",Scottsdale,"7605 E McDowell Rd\nScottsdale, AZ 85257",33.4654367,-111.9172324,Denny's Restaurant,[],True,15,3.0,AZ,business,True,False
FtpMkJJ9Vq5cVmP3EsekBA,"[u'Japanese', u'Restaurants']",Glendale,"5162 W Olive Ave\nGlendale, AZ 85302",33.567517,-112.1707325,Japan Express,[],True,43,4.5,AZ,business,False,False
1B5vpxnZYXKil_k5d5MpEQ,"[u'Fast Food', u'Mexican', u'Tex-Mex', u'Restaurants']",Phoenix,"3507 W. Peoria Ave.\nPhoenix, AZ 85029",33.581699,-112.135863,Taco Bell,[],True,6,2.5,AZ,business,False,False
C43Cd23SLljV-0XJhmk4YQ,"[u'Fast Food', u'Mexican', u'Tex-Mex', u'Restaurants']",Peoria,"9831 W. Happy Valley Rd.\nPeoria, AZ 85383",33.7102063,-112.2698711,Taco Bell,[],True,3,3.5,AZ,business,False,False
x-YyGmE9tIXAUdg_4Py5KA,"[u'Fast Food', u'Pizza', u'Restaurants']",Phoenix,"5233 S Central Ave\nPhoenix, AZ 85040",33.3986364,-112.0725828,Pizza Hut,[],True,6,1.0,AZ,business,False,False
5npcHq7cvdJlgQen_1n80Q,"[u'American (New)', u'Asian Fusion', u'Chinese', u'Restaurants']",Phoenix,"2502 E Camelback Rd\nPhoenix, AZ 85016",33.5102068,-112.0272041,Ling and Louie's Kitchen,[],False,46,3.0,AZ,business,False,False
OedV_QX8aD7MeLqshhWkCQ,"[u'Fast Food', u'Restaurants']",Chandler,"1750 W Chandler Blvd\nChandler, AZ 85224",33.306513,-111.872409,Denny's,[],True,14,3.0,AZ,business,True,False
5weJ3DRKwvQ9claomkYq9w,"[u'Pizza', u'Restaurants']",Chandler,"2022 N Arizona Ave\nUnit 6\nChandler, AZ 85225",33.3371443,-111.8418344,Fox's Pizza Den,[],True,14,3.5,AZ,business,False,False
Y-PnvV-q4HYLIy19ubVmXQ,"[u'Bakeries', u'Food', u'Sandwiches', u'Restaurants']",Phoenix,"2502 E Camelback Rd\nPhoenix, AZ 85016",33.510538,-112.027313,Paradise Bakery & Cafe,[],True,46,3.0,AZ,business,False,False
